Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
DZA,Algeria,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),3.455,3.92577,4.59571,5.0007,5.00244,5.12061,5.85413,6.59063,7.69898,8.80653,8.91411,9.14954,9.30155,8.53985,9.87428,9.10516,8.74432,9.53902,10.4047,10.2669,11.1331,11.1841,11.258,11.3806,11.6966,12.0549,12.3156,12.642,12.9545,13.2437,13.5969,14.0477,14.5022,14.9673
ECU,Ecuador,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.121339,0.09,0.103622,0.108978,0.11158,0.110088,0.113701,0.117307,0.121135,0.125108,0.129204,0.138133,0.143931,0.15173,0.156906,0.162506,0.16847,0.174628
ECU,Ecuador,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.262551,0.233287,0.227921,0.237036,0.246846,0.243565,0.244534,0.250162,0.251701,0.252773,0.255394,0.255597,0.256924,0.488833,0.3734,0.426024,1.46957,1.16063,1.16475,1.16849,1.173,1.17756,1.18213,1.18671,1.19132,1.19593,1.20059,1.20524,1.20991,1.2146,1.21932,1.22405,1.2288,1.23356
ECU,Ecuador,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.327436,0.318327,0.380544,0.372181,0.340192,0.427108,0.394854,0.331858,0.280066,0.305516,0.379487,0.508668,0.599456,0.77701,0.708135,0.589024,0.837839,1.05712,1.19658,1.19168,1.20436,1.1185,1.1796,1.22194,1.27891,1.33468,1.39366,1.45922,1.51776,1.58141,1.63694,1.71155,1.79148,1.88802
ECU,Ecuador,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,20.1207,22.783,17.2816,10.9764,8.27029,5.71772,4.70108,4.19796,3.62494,3.5587,3.44372,3.05048,3.66549,3.84871,3.85904,3.59832,3.9761,4.36916,4.71379,4.90631,5.27717,5.12341,5.41578,5.50773,5.57393,5.64456,5.72595,5.81628,5.91938,6.03427,6.0674,6.34052,6.52896,6.71398
ECU,Ecuador,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.11488,1.57595,1.56629,1.39731,2.09012,3.10841,2.62352,2.43872,2.16317,2.29802,2.34144,2.1654,2.65895,2.96934,2.99418,2.89031,3.44505,3.99919,4.52806,4.90118,5.27996,5.0509,5.38184,5.52795,5.67271,5.85948,6.08068,6.33103,6.60755,6.91093,7.11153,7.61246,8.02749,8.45669
EGY,"Egypt, Arab Rep.",24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.06,0.06,0.07,0.08,0.09,0.09,0.09,0.106927,0.111094,0.116233,0.122189,0.126393,0.125258,0.129456,0.141808,0.147158,0.154197,0.154441,0.16089,0.173364,0.180051,0.183046,0.188448,0.191286,0.193597,0.197106,0.205984,0.217657,0.231708,0.248231,0.266847,0.286773,0.306514,0.326584
EGY,"Egypt, Arab Rep.",24663,Government spending on travel and Tourism service,% share of total tourism expenditure,6.30476,6.2358,6.39458,6.48629,6.56479,6.58715,6.57121,6.55462,6.55567,6.54778,6.59298,6.61716,6.64081,6.66395,6.68768,6.71199,6.73684,6.76219,6.78809,6.80883,6.82702,6.84575,7.46187,7.83496,8.07001,8.0944,8.11888,8.14342,8.16804,8.19273,8.2175,8.24234,8.26726,8.29225
EGY,"Egypt, Arab Rep.",24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.972679,1.45131,2.10108,1.68663,1.5949,1.38707,1.4697,1.68591,1.74284,2.03098,2.61988,3.13736,3.83057,4.18627,3.61582,3.69766,3.29238,2.91061,2.72295,2.68892,2.79312,3.02073,3.35158,3.57884,4.0091,4.32251,4.61617,4.87722,5.08343,5.32363,5.56535,5.82218,6.10596,6.37532
EGY,"Egypt, Arab Rep.",24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,11.5301,12.809,13.8202,11.8908,13.9533,14.0937,14.1205,14.5968,16.5297,19.0914,19.0505,19.0077,19.5201,18.9617,17.114,16.7094,12.7737,11.9153,9.17241,9.1403,8.68559,7.30393,10.9867,10.9449,11.0071,10.9469,10.8745,10.8145,10.7608,10.7877,10.867,10.9485,11.0181,11.0872
EGY,"Egypt, Arab Rep.",24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),8.62465,10.0593,11.4494,10.2486,12.7605,13.5808,14.0876,14.9081,17.4211,20.9439,21.8351,23.2791,25.6018,26.6494,25.1769,25.8464,20.1102,19.1744,15.0831,15.4685,15.3416,13.4556,21.0758,21.8769,22.9377,23.8191,24.7139,25.682,26.6826,27.9176,29.3452,30.8215,32.3137,33.8614
ESP,Spain,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.468994,0.171626,0.605236,0.804581,0.82302,1.23965,0.393054,0.02,1.09158,1.65179,1.7181,1.76868,1.89764,2.01698,2.12124,2.12899,2.10893,1.96917,1.9298,1.93498,1.98875,2.00189,2.00925,2.02835,2.05204,2.07677,2.10444,2.13405,2.16408,2.19454,2.22076,2.24268,2.26391,2.28564
ESP,Spain,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.59758,0.212727,0.741112,0.946475,0.91874,1.3011,0.405315,0.02,1.03212,1.4603,1.43488,1.42638,1.45366,1.43768,1.41543,1.43999,1.45222,1.45635,1.46251,1.46774,1.45807,1.45807,1.45807,1.45807,1.45807,1.45807,1.45807,1.45807,1.45807,1.45807,1.45807,1.45807,1.45807,1.45807
ESP,Spain,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),16.8564,9.73436,12.184,12.1692,12.5694,13.9268,13.6725,18.8044,17.0162,23.5122,28.3828,20.8364,19.7623,22.1065,22.5575,18.9794,16.782,16.0629,14.7611,14.7453,16.7361,19.708,20.8555,21.6722,22.5235,23.3876,24.2204,25.1644,26.1288,27.0081,27.6609,28.5226,29.3288,30.0845
ESP,Spain,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,13.9993,13.1273,13.522,13.4772,13.301,14.5144,14.5885,14.6929,14.0375,14.5151,15.0069,13.9778,13.6855,14.0146,13.5811,13.2639,13.5481,13.7546,13.8195,14.062,14.0951,14.4903,14.8611,14.8992,14.94,15.0143,15.1287,15.2815,15.4733,15.6419,15.785,15.9907,16.1986,16.4191
ESP,Spain,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),115.197,110.911,118.469,123.159,127,145.919,152.523,158.036,155.802,166.203,178.235,172.941,175.701,181.918,169.995,166.05,167.915,165.479,163.426,168.587,174.79,185.579,196.227,201.894,207.273,212.604,217.832,223.183,228.791,233.982,238.549,243.779,249.091,254.577
EST,Estonia,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
EST,Estonia,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,8.30703,7.09852,7.6683,7.73264,7.74743,7.68053,7.69937,7.76698,7.89333,7.97896,8.05068,8.0372,8.03257,8.06444,8.09034,8.12102,8.15239,8.18428,8.2214,8.25953,8.29785,8.33634,8.37502,8.41388,8.45291,8.49213,8.53153,8.57112,8.61089,8.65084,8.69098,8.73131,8.77182,8.81252
EST,Estonia,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.121117,0.214644,0.307173,0.295312,0.207707,0.219095,0.249119,0.279045,0.355017,0.393882,0.459291,0.541386,0.54519,0.412389,0.280893,0.258837,0.381351,0.444764,0.428769,0.391487,0.418441,0.411055,0.455971,0.484138,0.500553,0.522075,0.546372,0.569107,0.592859,0.618519,0.645039,0.670553,0.695391,0.700991
EST,Estonia,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,15.0789,14.7749,15.5895,15.8566,17.0443,17.7916,17.0625,16.9616,16.0521,16.4874,16.1127,15.0105,12.5305,13.336,14.0786,13.498,13.1823,13.6399,14.9381,15.4598,15.428,15.4344,15.3653,15.4767,15.4141,15.4253,15.4141,15.3469,15.3123,15.3426,15.5028,15.7084,15.8768,16.0419
EST,Estonia,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),1.64385,1.69649,2.0012,2.11929,2.25852,2.6067,2.65808,2.80295,2.84937,3.11086,3.32514,3.41586,3.07242,3.09271,2.78419,2.72967,2.86837,3.09577,3.45608,3.6802,3.73409,3.81828,3.9194,4.09308,4.24165,4.41473,4.58951,4.74769,4.91221,5.09911,5.31465,5.54332,5.74758,5.94398
ETH,Ethiopia,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04
ETH,Ethiopia,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,2.14832,2.14006,2.15879,2.2569,2.29202,2.32603,2.26725,2.27963,2.29209,2.3238,2.33523,2.34292,2.3508,2.35754,2.36453,2.37219,2.38055,2.38915,2.39806,2.4074,2.41703,2.42697,2.43712,2.44751,2.45813,2.46893,2.47978,2.49067,2.50162,2.51261,2.52365,2.53473,2.54587,2.55705
ETH,Ethiopia,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.08,0.07,0.126588,0.188652,0.220507,0.125249,0.137351,0.168081,0.214984,0.292111,0.55496,0.669383,0.81926,0.537781,0.430367,0.664614,0.774816,0.73096,0.671324,0.686884,0.714542,0.758207,0.772643,0.817686,0.929635,1.00177,1.01425,1.03673,1.08096,1.11763,1.16355,1.23898,1.32533,1.42824
ETH,Ethiopia,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,4.37771,4.15165,4.77718,5.12838,5.29438,6.69023,7.33724,7.87943,7.95828,8.38141,8.21984,11.2113,11.613,10.5254,9.18446,11.8502,12.5719,9.82005,9.85858,8.57239,8.03013,7.17615,6.79454,6.72046,6.76595,6.67759,6.53889,6.41404,6.34809,6.2595,6.18517,6.15368,6.13313,6.13639
ETH,Ethiopia,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.595553,0.641233,0.758805,0.781636,0.848593,1.13744,1.351,1.47281,1.4554,1.74082,1.90904,2.88592,3.33178,3.34551,3.17627,4.61251,5.53719,4.69918,5.21684,5.00154,5.17206,4.97154,5.07432,5.39542,5.8065,6.09539,6.34575,6.61913,6.95224,7.27942,7.62138,8.02445,8.44613,8.91541
FIN,Finland,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.05,0.02,0.07,0.09,0.1,0.139105,0.04,0,0.125876,0.18835,0.194518,0.198635,0.206803,0.214141,0.219357,0.223374,0.226449,0.230302,0.232101,0.23005,0.227349,0.227862,0.226738,0.2304,0.232764,0.234897,0.237277,0.239553,0.241903,0.244289,0.246807,0.249634,0.252428,0.255258
FIN,Finland,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.243157,0.09,0.307695,0.387025,0.380721,0.533233,0.163662,0.01,0.417757,0.593811,0.586781,0.576761,0.587604,0.579829,0.580002,0.577986,0.57098,0.568005,0.573676,0.572468,0.564746,0.571522,0.571525,0.571525,0.571525,0.571525,0.571525,0.571525,0.571525,0.571525,0.571793,0.572532,0.573207,0.573892
FIN,Finland,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.963556,1.35336,0.808456,1.4815,1.56735,1.47799,1.3512,1.34583,1.23429,1.11494,1.06323,1.12411,1.25439,1.0364,1.49998,1.33751,1.19298,1.31361,1.51399,1.34893,1.91389,2.09621,2.21141,2.28107,2.3373,2.40956,2.52852,2.59856,2.66943,2.74112,2.80369,2.8698,2.92898,2.98925
FIN,Finland,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,11.5702,12.9243,13.073,13.5783,13.889,14.0848,13.1073,12.6296,11.9134,11.2878,10.7802,10.234,10.2137,9.44608,9.1621,8.86526,8.81726,9.10708,9.01375,8.9402,8.45236,8.40453,8.34745,8.36615,8.40574,8.53525,8.66092,8.74948,8.84828,8.93296,9.01873,9.1102,9.19819,9.29955
FIN,Finland,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),18.6018,21.5386,23.152,25.3481,27.0805,29.0106,27.692,27.1313,26.1027,25.7034,25.2303,24.9239,26.1647,24.3701,21.6837,21.6113,22.0446,22.4428,22.046,21.7278,20.5407,20.818,21.3003,21.851,22.3571,23.0475,23.7058,24.2623,24.8493,25.3851,25.9112,26.4578,26.9962,27.5717
FJI,Fiji,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03
FJI,Fiji,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,15.1523,14.5337,13.7111,12.0491,12.4307,12.3935,12.3971,12.4744,12.6435,12.7742,12.7595,12.7583,12.7825,12.8193,12.855,12.8937,12.9339,12.9741,13.0153,13.057,13.1001,13.1434,13.1868,13.2303,13.274,13.3179,13.3619,13.406,13.4503,13.4947,13.5393,13.584,13.6288,13.6739
FJI,Fiji,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.14576,0.140576,0.102737,0.1517,0.151053,0.09,0.08,0.08,0.145985,0.161966,0.184128,0.154136,0.152676,0.151152,0.155124,0.209371,0.214691,0.24001,0.250838,0.257833,0.254333,0.241873,0.236663,0.239964,0.248843,0.254821,0.265662,0.27767,0.290067,0.298269,0.300948,0.309288,0.320639,0.336143
FJI,Fiji,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,32.43,30.9288,29.9565,30.694,27.6208,28.1285,28.9078,30.9992,30.8888,33.2155,38.52,35.2567,33.8158,38.678,36.7653,39.8882,39.6636,40.5537,38.0884,38.4331,39.5081,38.7873,40.2825,39.312,38.7646,38.9617,39.4793,40.4881,41.7401,42.446,42.6768,43.0433,43.2502,43.4216
FJI,Fiji,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.980532,0.980031,0.928338,0.963559,0.943386,0.944395,0.98997,1.09557,1.10258,1.24847,1.45798,1.35919,1.29201,1.49271,1.3993,1.56511,1.59949,1.65828,1.63067,1.73757,1.85048,1.8275,1.96628,1.99374,2.04757,2.15615,2.28179,2.42832,2.59503,2.7326,2.85104,2.98812,3.11394,3.24237
FRA,France,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.647462,0.238467,0.850125,1.08839,1.10119,1.60261,0.499235,0.02,1.376,2.0172,2.04119,2.03531,2.08491,2.07973,2.15483,2.19214,2.21763,2.24417,2.27225,2.29529,2.29265,2.3092,2.33953,2.36918,2.38783,2.41088,2.4397,2.4672,2.49179,2.51545,2.53889,2.56222,2.58604,2.61047
FRA,France,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.250328,0.09,0.320043,0.40178,0.393191,0.554213,0.168677,0.01,0.425127,0.61038,0.603994,0.594025,0.599884,0.592392,0.5941,0.592765,0.593607,0.594926,0.595229,0.590978,0.588228,0.587345,0.587348,0.587348,0.587348,0.587348,0.587348,0.587348,0.587348,0.587348,0.587348,0.587348,0.587348,0.587348
FRA,France,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),24.5982,20.3142,26.6654,21.0941,22.3719,22.1112,26.9256,20.383,16.6439,27.1465,22.919,22.4913,20.935,25.8016,29.6378,31.705,43.5711,35.8423,41.1973,39.1381,33.9653,38.0644,40.0895,41.411,42.8902,44.2917,45.7005,47.0151,48.351,49.5416,50.6168,51.7031,52.6116,54.3482
FRA,France,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,10.148,9.98326,10.5685,10.1523,10.5709,11.0345,11.0029,10.4037,9.86284,10.1605,9.59314,9.35105,9.26942,9.51701,9.60388,9.02462,9.81851,9.13882,9.55467,9.44438,8.94662,8.96504,8.94069,8.96084,8.96042,9.0211,9.10591,9.13746,9.20149,9.25656,9.29102,9.30748,9.36318,9.43184
FRA,France,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),187.274,186.747,202.34,201.28,216.495,235.097,239.026,228.436,218.423,230.839,221.542,221.425,224.645,230.808,226.228,216.612,240.617,224.463,236.113,235.704,225.46,228.451,231.963,236.739,240.651,245.985,251.742,255.848,260.605,265.048,268.926,272.233,276.733,281.687
GAB,Gabon,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02
GAB,Gabon,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,3.58496,3.81012,3.24808,2.79761,3.68233,3.6352,3.66182,3.6574,3.6839,3.72294,3.75303,3.74063,3.73241,3.74155,3.74785,3.75638,3.7652,3.77423,3.78568,3.79757,3.8095,3.82147,3.83347,3.84551,3.85759,3.8697,3.88185,3.89403,3.90626,3.91852,3.93082,3.94316,3.95554,3.96796
GAB,Gabon,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.09,0.08,0.147343,0.154218,0.08,0.09,0.104598,0.09,0.05,0.07,0.06,0.07,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.09
GAB,Gabon,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,5.34155,4.71038,5.70415,5.86456,6.57712,5.19795,5.02242,4.42291,4.52559,4.41129,4.16445,4.02175,3.38941,3.45683,3.90795,3.29515,2.48849,2.591,2.84226,3.17223,2.93334,2.94587,2.9011,2.95515,2.93529,2.88203,2.85628,2.83864,2.83352,2.82854,2.82618,2.82274,2.82817,2.8262
GAB,Gabon,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.536633,0.490377,0.627911,0.668021,0.682265,0.529046,0.522096,0.45863,0.479824,0.47093,0.46192,0.429879,0.382791,0.377488,0.427308,0.385847,0.312055,0.341971,0.396286,0.461375,0.443181,0.454421,0.452348,0.472756,0.486015,0.494374,0.509066,0.525754,0.545431,0.565977,0.587843,0.609967,0.634608,0.658073
GBR,United Kingdom,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0.375783,0.134543,0.471429,0.623101,0.653768,0.971713,0.317895,0.01,0.939853,1.42475,1.47374,1.49801,1.54127,1.57635,1.6097,1.8192,1.80546,1.81074,1.78038,1.80805,1.81343,1.80952,1.80636,1.81106,1.80703,1.81844,1.83598,1.86287,1.90744,1.9507,1.99083,2.02799,2.0639,2.09989
GBR,United Kingdom,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,0.242209,0.09,0.309028,0.389198,0.380205,0.541064,0.166413,0.01,0.421989,0.603642,0.594678,0.576803,0.579305,0.571798,0.560244,0.620714,0.617687,0.617785,0.610651,0.607292,0.598071,0.594795,0.596782,0.594747,0.594013,0.600977,0.60585,0.61456,0.626638,0.628422,0.629206,0.630052,0.630788,0.631496
GBR,United Kingdom,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),9.43961,10.1441,19.3369,21.4664,13.7461,12.511,19.7274,22.1569,15.4792,14.9713,18.4328,17.5269,10.4942,13.133,13.5206,12.9414,14.5963,16.9886,16.8279,19.1321,19.6929,21.1267,21.6124,22.5456,23.1814,24.0431,24.5884,25.2441,25.7976,26.2905,26.6991,27.0967,27.4718,27.8574
GBR,United Kingdom,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,13.4766,14.4472,15.0976,15.5551,14.3184,14.3028,13.4662,12.9681,11.9081,11.6899,11.2118,10.8373,10.265,9.96894,9.73887,9.48525,9.92435,10.4691,10.3295,9.82279,10.0454,10.14,10.5225,10.5609,10.5384,10.5668,10.616,10.6687,10.7304,10.7703,10.7767,10.7827,10.775,10.7569
GBR,United Kingdom,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),214.931,235.474,256.882,274.422,261.966,271.532,260.823,256.294,243.151,244.16,241.579,239.323,232.14,223.796,207.916,208.55,223.193,238.001,238.506,234.941,246.16,252.633,266.096,271.403,275.104,281.162,288.212,295.384,302.797,309.936,315.652,320.943,325.68,330.106
GEO,Georgia,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02
GEO,Georgia,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,2.06516,1.67817,3.60806,3.81746,3.22589,3.23557,3.24528,3.25502,3.26478,3.27458,3.2844,3.29425,3.30413,3.31405,3.32399,3.33396,3.34396,3.354,3.36406,3.37415,3.38427,3.39443,3.40461,3.41482,3.42507,3.43534,3.44565,3.45599,3.46635,3.47675,3.48718,3.49764,3.50814,3.51866
GEO,Georgia,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.04,0.03,0.03,0.04,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.08,0.09,0.07,0.05,0.07,0.09,0.104332,0.1,0.117765,0.138979,0.163745,0.176001,0.193138,0.207291,0.225311,0.242538,0.259258,0.27301,0.286925,0.300543,0.314931,0.334225,0.35652
GEO,Georgia,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,15.0584,10.9992,20.5714,15.0805,14.6217,14.9862,21.5662,21.233,18.5274,17.1343,13.8162,15.2051,12.7258,11.4766,13.0069,14.1268,14.9975,18.2915,20.4167,20.8554,25.1855,27.0963,31.0112,31.2929,30.4547,30.8195,31.1769,31.7151,32.1012,32.5807,32.8547,33.2771,34.0353,34.9759
GEO,Georgia,24695,Travel and Tourism total contribution to GDP,US$ in bn (Real prices),0.680393,0.5526,1.14219,0.863343,0.861088,0.898788,1.35555,1.4077,1.36416,1.33469,1.17943,1.42026,1.33821,1.23603,1.3497,1.55753,1.77294,2.29967,2.65379,2.83614,3.52365,3.895,4.6817,4.94386,5.00588,5.27974,5.5616,5.8824,6.18959,6.52673,6.8369,7.19306,7.64147,8.13651
GHA,Ghana,24661,Government spending on travel and Tourism service,US$ in bn (Real prices),0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03
GHA,Ghana,24663,Government spending on travel and Tourism service,% share of total tourism expenditure,2.19327,2.30186,2.44547,2.42335,3.16229,3.03291,3.04904,3.13499,3.1783,3.20475,3.22271,3.2379,3.25264,3.26744,3.28176,3.29608,3.31094,3.32587,3.34079,3.35561,3.3706,3.38399,3.39908,3.41425,3.42945,3.4447,3.46002,3.4754,3.49086,3.50638,3.52197,3.53763,3.55337,3.56917
GHA,Ghana,24674,Capital investment in Travel and Tourism,US$ in bn (Real prices),0.08,0.133874,0.135021,0.184456,0.129194,0.299394,0.299527,0.237638,0.145148,0.187141,0.180538,0.221955,0.183608,0.206792,0.205429,0.121467,0.123165,0.195254,0.165205,0.21461,0.199401,0.170345,0.167173,0.174093,0.179855,0.184127,0.188778,0.19269,0.197107,0.201801,0.208062,0.215236,0.223614,0.233275
GHA,Ghana,24693,Travel and Tourism total contribution to GDP,Percentage share of total GDP,4.99928,4.84267,5.5598,3.51282,3.83199,6.66288,8.73545,8.17552,7.17394,7.68794,9.01233,9.91547,9.17913,8.46062,8.38419,6.80756,7.38033,8.64373,7.86942,7.51143,6.91922,6.40173,6.24579,6.15419,6.12342,6.06236,6.00763,5.93542,5.88117,5.81815,5.76295,5.71338,5.67177,5.65145
