T22,"Total imports, exports and balance of trade",,,,,,,
Region/Country/Area,,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
292,Gibraltar,2018,Exports FOB (millions of US dollars),,,400.1907,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
292,Gibraltar,1995,Balance imports/exports (millions of US dollars),,,-294.2396,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
292,Gibraltar,2005,Balance imports/exports (millions of US dollars),,,-305.8780,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
292,Gibraltar,2010,Balance imports/exports (millions of US dollars),,,-368.3732,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
292,Gibraltar,2015,Balance imports/exports (millions of US dollars),,,-480.5038,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
292,Gibraltar,2016,Balance imports/exports (millions of US dollars),,,-534.7560,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
292,Gibraltar,2017,Balance imports/exports (millions of US dollars),,,-593.0356,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
292,Gibraltar,2018,Balance imports/exports (millions of US dollars),,,-128.0932,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,1995,Imports CIF (millions of US dollars),S,,25804.9758,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2005,Imports CIF (millions of US dollars),S,,54893.8974,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2010,Imports CIF (millions of US dollars),S,,66452.6429,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2015,Imports CIF (millions of US dollars),S,,47263.9797,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2016,Imports CIF (millions of US dollars),S,,47595.0354,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2017,Imports CIF (millions of US dollars),S,,55300.5976,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2018,Imports CIF (millions of US dollars),S,,65090.3836,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,1995,Exports FOB (millions of US dollars),S,,10895.7607,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2005,Exports FOB (millions of US dollars),S,,17434.4466,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2010,Exports FOB (millions of US dollars),S,,27585.6955,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2015,Exports FOB (millions of US dollars),S,,28289.2366,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2016,Exports FOB (millions of US dollars),S,,27810.9248,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2017,Exports FOB (millions of US dollars),S,,32154.8164,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2018,Exports FOB (millions of US dollars),S,,39450.2356,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,1995,Balance imports/exports (millions of US dollars),S,,-14909.2151,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2005,Balance imports/exports (millions of US dollars),S,,-37459.4507,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2010,Balance imports/exports (millions of US dollars),S,,-38866.9474,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2015,Balance imports/exports (millions of US dollars),S,,-18974.7431,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2016,Balance imports/exports (millions of US dollars),S,,-19784.1106,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2017,Balance imports/exports (millions of US dollars),S,,-23145.7811,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
300,Greece,2018,Balance imports/exports (millions of US dollars),S,,-25640.1480,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,1995,Imports CIF (millions of US dollars),G,,421.1055,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2005,Imports CIF (millions of US dollars),G,,699.5126,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2010,Imports CIF (millions of US dollars),G,,854.1060,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2015,Imports CIF (millions of US dollars),G,,586.2238,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2016,Imports CIF (millions of US dollars),G,,623.0385,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2017,Imports CIF (millions of US dollars),G,,743.4663,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2018,Imports CIF (millions of US dollars),G,,778.4679,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,1995,Exports FOB (millions of US dollars),G,,363.6426,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2005,Exports FOB (millions of US dollars),G,,402.0396,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2010,Exports FOB (millions of US dollars),G,,390.9149,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2015,Exports FOB (millions of US dollars),G,,394.9451,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2016,Exports FOB (millions of US dollars),G,,552.5037,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2017,Exports FOB (millions of US dollars),G,,549.1228,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2018,Exports FOB (millions of US dollars),G,,668.8732,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,1995,Balance imports/exports (millions of US dollars),G,,-57.4629,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2005,Balance imports/exports (millions of US dollars),G,,-297.4730,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2010,Balance imports/exports (millions of US dollars),G,,-463.1911,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2015,Balance imports/exports (millions of US dollars),G,,-191.2788,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2016,Balance imports/exports (millions of US dollars),G,,-70.5348,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2017,Balance imports/exports (millions of US dollars),G,,-194.3435,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
304,Greenland,2018,Balance imports/exports (millions of US dollars),G,,-109.5946,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,1995,Imports CIF (millions of US dollars),S,,128.9019,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,2005,Imports CIF (millions of US dollars),S,,334.0344,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,2010,Imports CIF (millions of US dollars),S,,306.1599,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,2015,Imports CIF (millions of US dollars),S,,371.9883,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,2016,Imports CIF (millions of US dollars),S,,350.3956,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,2017,Imports CIF (millions of US dollars),S,,420.2873,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,2018,Imports CIF (millions of US dollars),S,,504.3290,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,1995,Exports FOB (millions of US dollars),S,,21.7383,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,2005,Exports FOB (millions of US dollars),S,,27.6449,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,2010,Exports FOB (millions of US dollars),S,,24.9718,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,2015,Exports FOB (millions of US dollars),S,,32.5420,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
308,Grenada,2016,Exports FOB (millions of US dollars),S,,29.5616,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed May 2019."
